,0,1,2,3,4,5,6,7,8,9,10,11
3519,2356706,Pano Ouléma	Pano Oulema		11.40605	-4.28285	P	PPL	BF		09	51			0		317	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3520,2356707,"Pano	Pano	Fanon,Pano,Panon	11.68333	-2.51667	P	PPL	BF		06				0		278	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3521,2356708,"Panndyoa	Panndyoa	Foandjoga,Panndyoa	12.38333	0.96667	P	PPL	BF		08				0		290	Africa/Ouagadougou	2021-07-09",,,,,,,,,,
3522,2356709,Panmpané	Panmpane		12.3202	1.98969	P	PPL	BF		08	42			0		242	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3523,2356710,Pankuéré	Pankuere		10.83333	-3.01667	P	PPL	BF		13				0		292	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3524,2356711,Pankélé	Pankele		12.62642	-2.88037	P	PPL	BF		01				0		277	Africa/Ouagadougou	2013-02-08,,,,,,,,,,
3525,2356712,"Pankankanti	Pankankanti	Pankankanti,Pokankanti	11	0.65	P	PPL	BF		08				0		204	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3526,2356713,Paniguibtenga	Paniguibtenga		12.55	-0.6	P	PPL	BF		05				0		295	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3527,2356714,Panien	Panien		13.10602	-2.73054	P	PPL	BF		01	73			0		310	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3528,2356715,"Pani	Pani	Pani,Pano,Poni	11.58333	-2.33333	P	PPL	BF		06				0		316	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3529,2356716,Panhéla	Panhela		10.01667	-3.18333	P	PPL	BF		13				0		326	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3530,2356717,Pangtiga Yiri	Pangtiga Yiri		12.19886	-1.80347	P	PPL	BF		03				0		335	Africa/Ouagadougou	2018-08-07,,,,,,,,,,
3531,2356718,Pangotenga	Pangotenga		12.88333	-2.71667	P	PPL	BF		10				0		286	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3532,2356719,Pangogo	Pangogo	Pangogo	12.75	-2.71667	P	PPL	BF		01				0		288	Africa/Ouagadougou	2016-03-10,,,,,,,,,,
3533,2356720,Pangara	Pangara		10.18333	-3.3	P	PPL	BF		13				0		302	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3534,2356721,Panga	Panga	Panga	10.36667	-4.96667	P	PPL	BF		02				0		320	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3535,2356722,Pandyamboura	Pandyamboura		12.31667	0.38333	P	PPL	BF		08				0		294	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3536,2356723,"Pendissi	Pendissi	Pandisili,Pandissili,Pendissi	12.50678	-1.42114	P	PPL	BF		11	68			0		285	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
3537,2356724,Panassin	Panassin		11.45	-2.1	P	PPL	BF		06				0		311	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3538,2356725,Panapra	Panapra		10.68333	-4.5	H	STM	BF		00				0		281	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3539,2356726,Pananbéra	Pananbera		10.56667	-3.13333	P	PPL	BF		13				0		293	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3540,2356727,"Panamasso	Panamasso	Fandamasso,Panamanso,Panamasso,Pandamasso	11.386	-4.20379	P	PPL	BF		09	51			0		332	Africa/Ouagadougou	2012-",1-18,,,,,,,,,
3541,2356728,Pana	Pana	Pana	11.88333	-3.18333	P	PPL	BF		01				0		288	Africa/Ouagadougou	2014-04-06,,,,,,,,,,
3542,2356729,Pana	Pana		11.38333	-3.18333	P	PPL	BF		09				0		280	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3543,2356730,Pan	Pan		11.26844	-4.68737	H	STMI	BF		09	51			0		330	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3544,2356731,"Pemtoussi	Pemtoussi	Pam Tousi,Pam Toussi,Pamtoussi,Pemtoussi	12.07727	-1.73584	P	PPL	BF		07	47			0		315	Africa/Ouagadougou	2018",08-07,,,,,,,,,
3545,2356732,"Pamtanga	Pamtanga	Pamtanga,Pamtenga	12.66868	-1.50727	P	PPL	BF		11				0		303	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
3546,2356733,Pamoussa	Pamoussa		12.56667	-0.73333	P	PPL	BF		11				0		318	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3547,2356734,"Pamnonghin	Pamnonghin	Pamnogen,Pamnoguen,Pamnoguin,Pamnonghin	12.17111	-1.56417	P	PPL	BF		03	53			0		320	Africa/Ouagadougou	201",-08-07,,,,,,,,,
3548,2356735,Pamdyega	Pamdyega		12.75	0.36667	P	PPL	BF		08				0		275	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3549,2356736,Pamboudyé	Pamboudye		13.41791	0.83869	P	PPL	BF		12	75			0		257	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3550,2356737,"Pamassébouré	Pamasseboure	Pamaseboure,Pamasseboure,Pamassébouré,Pamasébouré	12.61288	-1.46828	P	PPL	BF		11	68			0		293	Africa/O",agadougou	2,1,-09-,5,,,,,,
3551,2356738,"Pama	Pama	Pama,Panea,XPA	11.24972	0.7075	P	PPLA2	BF	BF	08	57			8902		222	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3552,2356739,"Palsyanré	Palsyanre	Palsegue,Palsegué,Palsyanre,Palsyanré	13.28009	-0.87375	P	PPL	BF		05	70			0		299	Africa/Ouagadougou	2021-08",05,,,,,,,,,
3553,2356740,"Poloua	Poloua	Paloua,Poloua	14.00766	-1.59783	P	PPL	BF		12	40			0		315	Africa/Ouagadougou	2012-12-05",,,,,,,,,,
3554,2356741,Palol Sofékèl	Palol Sofekel		14.10858	0.3662	H	STMI	BF		12	71			0		266	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3555,2356742,Palogo	Palogo		12.21667	-2.38333	P	PPL	BF		06				0		290	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3556,2356743,Paliho	Paliho		10.15	-2.8	P	PPL	BF		13				0		235	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3557,2356744,"Polesgo	Polesgo	Palesgo,Palèsgo,Polesgo	12.44031	-1.49496	P	PPL	BF		03	53			0		309	Africa/Ouagadougou	2018-12-04",,,,,,,,,,
3558,2356745,Palen	Palen		12.95	-0.91667	P	PPL	BF		05				0		307	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3559,2356746,Pala	Pala		11.9	-2.33333	P	PPL	BF		06				0		300	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3560,2356747,Pala	Pala		11.14911	-4.23463	P	PPL	BF		09	51			0		436	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3561,2356748,Pakoudougou	Pakoudougou		12.66667	-2.46667	P	PPL	BF		00				0		281	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3562,2356749,Pakoro	Pakoro		12.05	-3.26667	P	PPL	BF		01				0		327	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3563,2356750,Pakole	Pakole		11.98333	-3.23333	P	PPL	BF		01				0		306	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3564,2356751,Pakodé	Pakode		13.62916	-0.87785	P	PPL	BF		05	70			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3565,2356752,Pailogo	Pailogo		11.05	-0.56667	P	PPL	BF		04				0		268	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3566,2356753,Pahin	Pahin	Pahin	11.71667	-3.23333	P	PPL	BF		01				0		271	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3567,2356754,Pagyir	Pagyir		12.55	-2.68333	P	PPL	BF		06				0		279	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3568,2356755,"Pagou	Pagou	Pagou,Pagu	12.89737	0.69419	P	PPL	BF		08				0		256	Africa/Ouagadougou	2013-02-08",,,,,,,,,,
3569,2356756,Pagalaga	Pagalaga		13.60247	0.11589	P	PPL	BF		12	71			0		284	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3570,2356757,Padyanga	Padyanga		12.4357	2.11267	P	PPL	BF		08	42			0		245	Africa/Ouagadougou	2012-11-08,,,,,,,,,,
3571,2356758,"Pademtenga	Pademtenga	Pademtenga,Padèmtenga	12.71885	-1.24318	P	PPL	BF		11				0		289	Africa/Ouagadougou	2018-09-05",,,,,,,,,,
3572,2356759,"Pabré	Pabre	Pabre,Pabré	12.52147	-1.58631	P	PPLA3	BF		03	53			0		302	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
3573,2356760,Pabré	Pabre		12.21667	-0.36667	P	PPL	BF		04				0		312	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3574,2356761,Pabouga	Pabouga		12.07879	1.48222	P	PPL	BF		08	42			0		267	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3575,2356762,Pabanbou	Pabanbou		12.10505	1.54849	P	PPL	BF		08	42			0		256	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3576,2356763,Paaba	Paaba		10.86667	-5.06667	H	STMI	BF		00				0		478	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3577,2356764,Forêt Classée de Pâ	Foret Classee de Pa		11.6	-3.26667	L	RESF	BF		00				0		270	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3578,2356765,Pa	Pa	Pa	12.66667	-3.95	P	PPL	BF		01				0		276	Africa/Ouagadougou	2018-11-06,,,,,,,,,,
3579,2356766,Pâ	Pa		11.54542	-3.25719	P	PPL	BF		01				0		296	Africa/Ouagadougou	2013-01-10,,,,,,,,,,
3580,2356767,Owandé	Owande		14.38155	-0.62311	T	HLL	BF		12	33			0		365	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3581,2356768,Ouzou	Ouzou		11.74544	-4.68621	H	STMI	BF		00				0		346	Africa/Ouagadougou	2009-06-22,,,,,,,,,,
3582,2356769,Ouzéni	Ouzeni		14.28597	-1.23548	P	PPL	BF		12	40			0		301	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
3583,2356770,"Ouyayé	Ouyaye	Oubaye,Ouyaye,Ouyayé	14.04433	-1.27084	P	PPL	BF		12	40			0		308	Africa/Ouagadougou	2020-06-10",,,,,,,,,,
3584,2356771,Ouyalgui	Ouyalgui		12.21667	-0.75	P	PPL	BF		11				0		305	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3585,2356772,Outourou	Outourou		10.61667	-5.41667	P	PPL	BF		02				0		342	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3586,2356773,Outoum	Outoum		13.32388	-2.0287	P	PPL	BF		10	76			0		311	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3587,2356774,"Outoulou	Outoulou	Otolou,Otoulou,Outoulou	11.01667	-2.26667	P	PPL	BF		06				0		348	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3588,2356775,Outonba	Outonba		10.05	-2.96667	H	STMI	BF		00				0		258	Africa/Ouagadougou	1993-12-30,,,,,,,,,,
3589,2356776,Outioupan	Outioupan		10.08333	-4.58333	H	STM	BF		02				0		241	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3590,2356777,Outilouini	Outilouini		13.36424	-0.60816	P	PPL	BF		05	64			0		284	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3591,2356778,"Outila	Outila	Outiela,Outila	10.98333	-5.43333	P	PPL	BF		02				0		520	Africa/Ouagadougou	2012-06-05",,,,,,,,,,
3592,2356779,Outaga	Outaga		11.36667	-0.51667	P	PPL	BF		04				0		218	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3593,2356780,Ousoukosoko	Ousoukosoko		13.71599	-1.0393	P	PPL	BF		05	70			0		299	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3594,2356781,"Oussan Fouanou	Oussan Fouanou	Ousanfwanou,Oussan Fouanou	12.14212	2.06527	H	STMI	BF		08	42			0		262	Africa/Ouagadougou	2012-11-",8,,,,,,,,,
3595,2356782,"Ouri	Ouri	Ouri,Oury,Uri	11.96896	-3.04052	P	PPL	BF		01				0		287	Africa/Ouagadougou	2013-01-10",,,,,,,,,,
3596,2356783,"Mare d’Oursi	Mare d'Oursi	Mare d'Oursi,Mare d’Oursi,Oursg	14.65784	-0.47815	H	LK	BF		12	33			0		291	Africa/Ouagadougou	2020-06-",0,,,,,,,,,
3597,2356784,"Oursi	Oursi	Oursi,Oursy,Worsi	14.67553	-0.46033	P	PPLA3	BF		12	33			0		298	Africa/Ouagadougou	2014-07-22",,,,,,,,,,
3598,2356785,Ouro Yongodé	Ouro Yongode		13.99106	-0.43265	P	PPL	BF		12	71			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3599,2356786,Ouro Yaro	Ouro Yaro		13.76356	0.37507	P	PPL	BF		12	71			0		289	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3600,2356787,"Ourouyama	Ourouyama	Niamadougou,Ourouyama	11.17574	-4.15307	P	PPL	BF		09	51			0		378	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
3601,2356788,Ouroumandiou	Ouroumandiou		10.1	-4.5	H	STMI	BF		02				0		261	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3602,2356789,Ouroukou	Ouroukou		13.2207	-3.2991	P	PPL	BF		01	73			0		271	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3603,2356790,"Ourouko	Ourouko	Odoukou,Oulouha,Ouoroko,Ourouko	13.13351	-4.15097	P	PPL	BF		01	58			0		345	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
3604,2356791,Ourougué	Ourougue		12.41667	-0.03333	P	PPL	BF		08				0		284	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3605,2356792,"Ourgou-Manéga	Ourgou-Manega	Manega,Manera,Manéga,Manéra,Ourgou,Ourgou-Manega,Ourgou-Manéga,Ourougou	12.77994	-1.5077	P	PPLA3	BF",11	68			0,3,9	Af,ic,Ou,ga,gou	20,-06,10,
3606,2356793,"Ouroué	Ouroue	Ouarove,Ouarové,Ouroue,Ouroué	12.3769	-4.3278	P	PPL	BF		01	58			0		443	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
3607,2356794,Ouroubono	Ouroubono	Ouroubono	11.7	-2.93333	P	PPL	BF		01				0		276	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3608,2356795,Ouroubi	Ouroubi		10.3	-3.18333	P	PPL	BF		13				0		324	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3609,2356796,Ouro Tyârima	Ouro Tyarima		13.53694	0.05572	P	PPL	BF		08	21			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3610,2356797,"Ouro Torodé	Ouro Torode	Ouro Torode,Ouro Torodé,Ouro-Torobe,Ouro-Torobé	13.96672	-0.02979	P	PPL	BF		12	71			0		280	Africa/Ouaga",ougou	2012-,1,18,,,,,,,
3611,2356798,Ouro Tongogo	Ouro Tongogo		13.5584	0.0245	P	PPL	BF		08	21			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3612,2356799,Ouro Tiari	Ouro Tiari		13.17945	0.238	P	PPL	BF		08	21			0		251	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3613,2356800,Ouro Tambèlla	Ouro Tambella		13.78623	0.58651	P	PPL	BF		12	75			0		251	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3614,2356801,Ouro Solé	Ouro Sole		13.57288	-0.10233	P	PPL	BF		12	71			0		276	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3615,2356802,Ouro Sibiri	Ouro Sibiri		13.66469	0.08065	P	PPL	BF		12	71			0		286	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3616,2356803,Ouro Sawadyo	Ouro Sawadyo		13.63552	0.42528	P	PPL	BF		12	75			0		269	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3617,2356804,Ouro Sanboèy	Ouro Sanboey		14.05286	-0.08979	S	CMP	BF		12	71			0		288	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3618,2356805,Ouro Sambo	Ouro Sambo		13.97899	0.19041	P	PPL	BF		12	71			0		310	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3619,2356806,Ouro Sambo	Ouro Sambo		13.66458	-0.29583	P	PPL	BF		12	71			0		272	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3620,2356807,Ouro Sadyo	Ouro Sadyo		13.19089	0.21525	P	PPL	BF		08	21			0		253	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3621,2356808,Ouro Sadoubé	Ouro Sadoube		13.97765	-0.41778	P	PPL	BF		12	71			0		281	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3622,2356809,Ouro Sabou	Ouro Sabou		13.7649	0.53871	P	PPL	BF		12	75			0		262	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3623,2356810,Ouro Rounga	Ouro Rounga		13.98877	0.00635	P	PPL	BF		12	71			0		283	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3624,2356811,Ouro Pabou	Ouro Pabou		13.56391	0.16978	P	PPL	BF		12	75			0		277	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3625,2356812,Ouro Noma	Ouro Noma		13.69995	-0.17892	P	PPL	BF		12	71			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3626,2356813,Ouro Niébe	Ouro Niebe		14.30607	-0.80098	P	PPL	BF		12	40			0		323	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3627,2356814,Ouro Mounyan	Ouro Mounyan		13.76575	0.43107	P	PPL	BF		12	75			0		277	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3628,2356815,Ouro Mossibé	Ouro Mossibe		13.78326	0.37938	P	PPL	BF		12	71			0		297	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3629,2356816,Ouro Mobido	Ouro Mobido		14.56044	-0.28861	S	CMP	BF		12	33			0		306	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3630,2356817,Ouro Mamel	Ouro Mamel		13.96987	0.22889	P	PPL	BF		12	71			0		296	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3631,2356818,Ouro Lima	Ouro Lima		13.973	0.25778	P	PPL	BF		12	71			0		297	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3632,2356819,Ouro Kwasan	Ouro Kwasan		13.96278	-0.1123	P	PPL	BF		12	71			0		294	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3633,2356820,Ourokotia	Ourokotia		14.57581	-0.31397	S	CMP	BF		12	33			0		310	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3634,2356821,Ouro Konou	Ouro Konou		13.52373	0.15982	P	PPL	BF		12	75			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3635,2356822,Ouro Kirsi	Ouro Kirsi		13.24541	0.13206	P	PPL	BF		08	21			0		250	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3636,2356823,Ouro Kirgadé	Ouro Kirgade		13.96867	0.0058	P	PPL	BF		12	71			0		289	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3637,2356824,Ouro Kaka	Ouro Kaka		13.81511	0.04781	P	PPL	BF		12	71			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3638,2356825,"Ouro Ingani	Ouro Ingani	Ingani,Ouro Ingani	14.03254	-1.65161	S	CMP	BF		12	40			0		300	Africa/Ouagadougou	2012-12-05",,,,,,,,,,
3639,2356826,Ouro Haman	Ouro Haman		13.72731	-0.18333	P	PPL	BF		12	71			0		305	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3640,2356827,Ouro Guèngri	Ouro Guengri		13.04124	0.52754	P	PPL	BF		08	21			0		265	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3641,2356828,Ouro Gaobè	Ouro Gaobe		13.57966	0.10396	P	PPL	BF		12	71			0		289	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3642,2356829,Ouro Gamou	Ouro Gamou		13.01476	0.5714	P	PPL	BF		08	21			0		254	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3643,2356830,Ouro Foulgoubé	Ouro Foulgoube		14.02337	-0.2256	P	PPL	BF		12	71			0		273	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3644,2356831,Ouro Foulbé	Ouro Foulbe		13.97535	0.01215	P	PPL	BF		12	71			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3645,2356832,Ourofou	Ourofou		14.37151	-0.39721	S	CMP	BF		12	33			0		289	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3646,2356833,Ouro Dyapa	Ouro Dyapa		13.76846	-0.3928	P	PPL	BF		12	71			0		284	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3647,2356834,Ouro Dyanigangoré	Ouro Dyanigangore		13.53757	0.16144	P	PPL	BF		12	75			0		283	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3648,2356835,Ouro Dyambara	Ouro Dyambara		13.36243	0.10007	P	PPL	BF		08	21			0		263	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3649,2356836,Ouro Diami	Ouro Diami		13.19463	0.24096	P	PPL	BF		08	21			0		252	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3650,2356837,Ouro Daka	Ouro Daka		13.9471	0.28453	P	PPL	BF		12	71			0		273	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3651,2356838,"Ouro Boulé	Ouro Boule	Komanti,Oumboli,Ouro Boule,Ouro Boulé,Umboli	13.7625	0.50975	P	PPL	BF		12	75			0		261	Africa/Ouagadougou",020-06-10,,,,,,,,,
3652,2356839,Ouro Boki	Ouro Boki		13.97592	0.19364	P	PPL	BF		12	71			0		306	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3653,2356840,Ourobo Guélsawa	Ourobo Guelsawa		14.05255	-1.67838	P	PPL	BF		12	40			0		306	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
3654,2356841,Ouro Boga	Ouro Boga		13.61934	-0.00573	P	PPL	BF		12	71			0		288	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3655,2356842,Ouro Binguèlbata	Ouro Binguelbata		14.42908	-0.71424	P	PPL	BF		12	40			0		333	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3656,2356843,Ouro Bidi	Ouro Bidi		13.97446	0.20888	P	PPL	BF		12	71			0		305	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3657,2356844,Ourobéma	Ourobema		10.41667	-3.83333	H	STMI	BF		02				0		320	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3658,2356845,Ouro Bèlko	Ouro Belko		13.96435	0.23888	P	PPL	BF		12	71			0		297	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3659,2356846,Ouro Bèlko	Ouro Belko		13.73129	-0.19578	P	PPL	BF		12	71			0		312	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3660,2356847,Ouro Bèldèhidé	Ouro Beldehide		13.79307	0.06277	P	PPL	BF		12	71			0		283	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3661,2356848,Ouro Bèdé	Ouro Bede		13.5762	-0.16939	P	PPL	BF		12	71			0		279	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3662,2356849,Ouro Bamguél	Ouro Bamguel		14.31715	-1.75959	S	CMP	BF		12	40			0		316	Africa/Ouagadougou	2012-12-05,,,,,,,,,,
3663,2356850,Ouro Bambé	Ouro Bambe		13.98086	0.19889	P	PPL	BF		12	71			0		311	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3664,2356851,Ouro Bagoum	Ouro Bagoum		13.98455	-0.06623	P	PPL	BF		12	71			0		285	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3665,2356852,Ouroay Saba	Ouroay Saba		14.06	0.09626	P	PPL	BF		12	71			0		287	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3666,2356853,Ouro-Ama Youkoué	Ouro-Ama Youkoue		13.67649	-0.00536	P	PPL	BF		12	71			0		292	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3667,2356854,Ouro Amadou Sibiri	Ouro Amadou Sibiri		13.97099	-0.42945	P	PPL	BF		12	71			0		282	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3668,2356855,Ouro Allaguè	Ouro Allague		13.66196	-0.036	P	PPL	BF		12	71			0		300	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3669,2356856,Ouro Alkali	Ouro Alkali		13.17683	0.21278	P	PPL	BF		08	21			0		254	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3670,2356857,Ouro Aladji	Ouro Aladji		13.61285	0.43206	P	PPL	BF		12	75			0		266	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3671,2356858,Ouro Aidio	Ouro Aidio		13.97653	0.23828	P	PPL	BF		12	71			0		301	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3672,2356859,Ouro	Ouro		13.46759	-2.30748	P	PPL	BF		10	76			0		336	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3673,2356860,"Ouro	Ouro	Ouro,Woro	13.4022	-3.0943	P	PPL	BF		01	73			0		269	Africa/Ouagadougou	2012-01-18",,,,,,,,,,
3674,2356861,"Ouro	Ouro	Ouo,Ouro,Wo	10.4	-3.83333	P	PPL	BF		02				0		323	Africa/Ouagadougou	2018-10-19",,,,,,,,,,
3675,2356862,Ourkyaguèl	Ourkyaguel		13.74859	-0.24393	P	PPL	BF		12	71			0		286	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3676,2356863,Ourkadié	Ourkadie		14.0902	-0.4444	S	CMP	BF		12	71			0		278	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3677,2356864,Ourka	Ourka		14.04971	-0.18719	P	PPL	BF		12	71			0		276	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3678,2356865,Ourinlona	Ourinlona		10.61667	-3.18333	P	PPL	BF		13				0		270	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3679,2356866,Ouri	Ouri		13.20362	-2.63783	P	PPL	BF		01	73			0		325	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3680,2356867,"Ourgou	Ourgou	Ourgou,Ourgou Yarse,Ourgou Yarsé	12.4385	-1.54608	P	PPL	BF		03	53			0		310	Africa/Ouagadougou	2018-08-07",,,,,,,,,,
3681,2356868,Ouré Sèno	Oure Seno		14.06355	-0.45724	P	PPL	BF		12	71			0		297	Africa/Ouagadougou	2013-09-06,,,,,,,,,,
3682,2356869,Ouré Rimaïbés	Oure Rimaibes		13.96929	-1.72809	P	PPL	BF		12	40			0		318	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3683,2356870,Ouré-Foulbés	Oure-Foulbes		13.94971	-1.68494	P	PPL	BF		12	40			0		317	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3684,2356871,Ourba	Ourba		13.80311	-0.66434	P	PPL	BF		05	64			0		302	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3685,2356872,Oura Lagui	Oura Lagui		13.07408	0.64555	H	STMI	BF		12	75			0		253	Africa/Ouagadougou	2010-07-31,,,,,,,,,,
3686,2356873,Oupyédi	Oupyedi		12.66667	0.91667	H	STMI	BF		08				0		259	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
3687,2356874,Oupounou	Oupounou		11.65	-1.91667	P	PPL	BF		06				0		340	Africa/Ouagadougou	2012-06-05,,,,,,,,,,
